171 131 131 12
172 131 131 11
173 130 130 12
174 130 130 12
175 130 130 11
176 130 130 11
177 130 130 11
178 130 130 11
179 130 130 11
180 130 130 11
181 130 130 11
182 130 130 12
183 131 131 11
184 131 131 12
185 132 132 13
186 134 134 17
187 130 130 41
188 128 128 32
189 128 128 31
190 127 127 40
191 134 134 17
192 132 132 12
193 130 130 11
194 130 130 11
195 129 129 10
196 129 129 10
197 128 129 10
198 128 128 10
199 128 128 10
200 128 128 10
201 128 128 10
202 128 128 10
203 128 128 10
204 127 127 9
205 127 127 9
206 127 127 9
207 127 127 9
208 127 127 9
209 127 127 9
210 127 127 9
211 127 127 9
212 127 127 9
213 127 127 9
214 126 126 9
215 126 126 9
216 126 126 9
217 126 126 8
218 126 126 9
219 126 126 8
220 126 126 8
221 126 126 9
222 126 126 9
223 126 126 8
224 126 126 9
225 126 126 8
226 126 126 8
227 126 126 8
228 126 126 8
229 126 126 8
230 126 126 9
231 126 126 9
232 126 126 8
233 126 126 8
234 126 126 9
235 126 126 8
236 126 126 8
237 126 126 8
238 126 126 8
239 126 126 8
240 126 126 8
241 126 126 8
242 126 126 8
243 126 126 8
244 126 126 8
245 126 126 8
246 126 126 9
247 126 126 8
248 126 126 8
249 126 126 8
250 126 126 8
251 126 126 8
252 126 126 8
253 126 126 9
254 126 126 8
255 126 126 8
256 126 126 8
257 126 126 9
258 126 126 8
259 126 126 9
260 126 126 9
261 126 126 9
262 126 126 9
263 126 126 9
264 126 126 9
265 126 126 8
266 126 126 9
267 126 126 9
268 126 126 8
269 126 127 9
270 126 127 9
271 127 127 9
272 127 127 9
273 127 127 9
274 127 127 9
275 127 127 9
276 127 127 9
277 127 127 9
278 127 127 9
279 127 127 9
280 127 127 9
281 127 127 9
282 127 127 9
283 127 127 9
284 127 127 9
285 127 127 9
286 127 127 9
287 127 127 9
288 127 127 9
289 127 127 9
290 127 127 9
291 129 129 10
292 127 127 9
293 127 127 9
294 127 127 9
295 127 127 9
296 127 127 9
297 127 127 9
298 127 127 9
299 127 127 9
300 127 127 9
301 127 127 9
302 127 127 9
303 127 127 9
304 127 127 9
305 127 127 9
306 127 127 9
307 127 127 9
308 127 127 9
309 127 127 9
310 127 127 9
311 127 127 9
312 127 127 9
313 127 127 9
314 127 127 9
315 127 127 9
316 127 127 9
317 127 127 9
318 127 127 9
319 127 127 9
320 127 127 9
321 127 127 10
322 127 127 9
323 127 128 9
324 127 128 9
325 128 128 10
326 128 128 9
327 128 128 9
328 128 128 9
329 128 128 9
330 128 128 10
331 128 128 9
332 128 128 9
333 128 128 9
334 128 128 9
335 128 128 9
336 128 128 9
337 128 128 10
338 127 128 9
339 127 128 9
340 128 128 9
341 127 127 9
342 127 127 9
343 127 127 9
344 127 127 9
345 127 127 9
346 127 127 9
347 127 127 9
348 127 127 9
349 127 127 9
350 127 127 9
351 127 127 9
352 127 127 9
353 127 127 9
354 127 127 9
355 127 127 9
356 127 127 9
357 127 127 9
358 127 127 9
359 127 127 9
360 127 127 9
361 127 127 9
362 127 127 9
363 127 127 9
364 127 128 9
365 128 128 10
366 128 128 9
367 128 128 10
368 128 128 9
369 128 128 10
370 130 130 12
371 128 128 10
372 128 129 10
373 129 129 10
374 129 129 10
375 129 129 10
376 129 129 10
377 129 129 10
378 129 129 10
379 129 129 10
380 129 129 10
381 129 129 10
382 129 129 10
383 129 129 11
384 129 129 10
385 129 130 10
386 130 130 10
387 130 130 10
388 130 130 11
389 130 130 10
390 130 130 11
391 130 130 11
392 130 130 11
393 130 130 11
394 130 130 11
395 130 130 11
396 130 130 10
397 129 130 10
398 129 129 11
399 129 129 10
400 129 129 10
401 129 129 10
402 129 129 10
403 129 129 10
404 129 129 11
405 129 129 10
406 129 129 10
407 129 129 10
408 129 129 11
409 129 129 10
410 129 129 11
411 129 129 10
412 129 129 10
413 129 129 10
414 129 129 11
415 129 129 10
416 129 129 10
417 129 129 11
418 130 130 10
419 130 130 11
420 130 130 10
421 130 130 11
422 130 130 11
423 130 130 11
424 130 130 11
425 131 131 11
426 131 131 11
427 131 131 11
428 131 131 11
429 131 131 12
430 131 131 12
431 132 132 12
432 132 132 12
433 132 132 12
434 132 132 12
435 132 132 12
436 132 132 12
437 132 132 12
438 132 132 12
439 132 132 12
440 132 132 13
441 132 133 12
442 133 133 13
443 133 133 13
444 133 133 13
445 133 133 13
446 133 133 13
447 133 133 13
448 133 133 13
449 132 132 13
450 132 133 12
451 132 132 12
452 132 132 12
453 132 132 12
454 132 132 12
455 132 132 12
456 132 132 12
457 132 132 12
458 132 132 12
459 131 131 12
460 131 131 12
461 131 131 12
462 131 131 12
463 131 131 12
464 131 131 11
465 131 131 12
466 131 131 12
467 131 131 11
468 131 131 11
469 131 131 11
470 131 131 11
471 131 131 11
472 131 131 11
473 131 131 11
474 131 131 11
475 131 131 11
476 131 131 11
477 131 131 11
478 131 131 11
479 131 131 11
480 135 135 14
481 132 132 12
482 131 131 12
483 131 131 12
484 131 131 12
485 131 131 12
486 132 132 12
487 132 132 12
488 132 132 12
489 132 132 12
490 132 132 12
491 132 132 12
492 132 132 12
493 132 132 12
494 132 132 12
495 132 132 12
496 132 132 12
497 132 132 12
498 132 132 12
499 132 132 12
500 132 132 12
501 132 132 12
502 132 132 12
503 132 132 12
504 131 131 12
505 131 131 12
506 131 131 11
507 131 131 12
508 131 131 11
509 131 131 11
510 131 131 11
511 131 131 11
512 130 130 11
513 130 130 11
514 130 130 11
515 130 130 11
516 130 130 11
517 130 130 10
518 130 130 11
519 129 129 11
520 129 129 10
521 129 129 10
522 129 129 10
523 129 129 10
524 129 129 10
525 129 129 10
526 129 129 10
527 129 129 10
528 129 129 10
529 129 129 10
530 129 129 10
531 129 129 10
532 129 129 10
533 129 129 10
534 129 129 10
535 129 129 10
536 129 129 10
537 129 129 10
538 129 129 11
539 129 129 10
540 129 129 11
541 130 130 11
542 132 132 12
543 130 130 11
544 130 130 11
545 130 130 11
546 130 130 11
547 130 130 11
548 130 130 11
549 130 130 11
550 130 130 11
551 130 130 11
552 130 130 11
553 130 130 11
554 130 130 11
555 130 130 11
556 130 130 11
557 130 130 11
558 130 130 11
559 130 130 11
560 129 129 10
561 129 129 11
562 129 129 10
563 129 129 10
564 129 129 10
565 129 129 10
566 129 129 10
567 129 129 10
568 129 129 11
569 130 130 13
570 130 130 23
571 130 130 12
572 129 129 10
573 129 129 10
574 129 129 10
575 128 128 10
576 128 128 10
577 128 128 10
578 128 128 10
579 128 128 10
580 128 128 10
581 128 128 10
582 128 128 10
583 128 128 10
584 128 128 10
585 129 129 10
586 128 128 10
587 128 128 10
588 128 128 10
589 129 129 10
590 129 129 10
591 129 129 10
592 129 129 10
593 129 129 10
594 129 129 10
595 129 129 10
596 129 129 10
597 129 129 10
598 129 129 11
599 129 129 11
600 129 129 10
601 129 129 10
602 129 129 11
603 129 130 11
604 130 130 11
605 130 130 11
606 130 130 11
607 130 130 11
608 130 130 11
609 130 130 11
610 130 130 11
611 130 130 11
612 130 130 11
613 130 130 11
614 130 130 11
615 130 130 11
616 130 131 12
617 129 130 11
618 129 129 11
619 129 129 11
620 129 129 11
621 129 129 11
622 129 129 11
623 129 129 11
624 129 129 10
625 129 129 10
626 129 129 10
627 129 129 10
628 129 129 10
629 129 129 10
630 128 129 10
631 128 129 10
632 128 128 10
633 128 128 10
634 128 128 10
635 128 128 10
636 128 128 10
637 128 128 10
638 128 128 10
639 128 128 10
640 128 128 10
641 128 128 10
642 128 128 10
643 128 128 10
644 129 129 10
645 129 129 10
646 129 129 10
647 129 129 10
648 129 129 10
649 129 129 10
650 129 129 10
651 129 129 10
652 129 129 10
653 129 129 11
654 129 129 11
655 129 129 11
656 129 129 11
657 129 129 11
658 129 129 11
659 129 129 11
660 130 130 10
661 130 130 11
662 130 130 11
663 130 130 11
664 130 130 11
665 130 130 11
666 130 130 11
667 130 130 11
668 130 130 11
669 130 130 11
670 130 130 11
671 130 130 11
672 130 130 11
673 130 130 11
674 130 130 11
675 130 130 11
676 130 130 11
677 130 130 11
678 130 130 11
679 130 130 11
680 130 130 11
681 130 130 11
682 130 130 11
683 130 130 11
684 130 130 11
685 130 130 11
686 130 130 11
687 130 130 11
688 130 130 11
689 130 130 11
690 130 130 11
691 130 130 11
692 130 130 11
693 130 130 11
694 130 130 12
695 130 130 12
696 130 131 12
697 131 131 11
698 131 131 12
699 131 131 12
700 131 131 12
701 131 131 12
702 131 131 12
703 131 131 12
704 131 131 12
705 131 131 12
706 131 131 12
707 131 132 12
708 131 131 12
709 132 132 12
710 132 132 13
711 132 132 13
712 132 132 12
713 132 132 12
714 132 132 13
715 132 132 12
716 132 132 13
717 132 132 13
718 132 132 13
719 132 132 12
720 132 132 12
721 131 132 12
722 132 132 13
723 131 132 12
724 131 131 13
725 131 131 12
726 131 131 13
727 131 131 12
728 131 131 12
729 131 131 12
730 131 131 13
731 131 131 12
732 131 131 12
733 131 131 12
734 131 131 12
735 131 131 12
736 131 131 12
737 131 131 12
738 131 131 12
739 131 131 12
740 131 131 12
741 131 131 12
742 132 132 13
743 131 131 12
744 130 131 12
745 130 131 12
746 131 131 12
747 131 131 12
748 130 130 12
749 130 130 12
750 130 130 12
751 130 130 12
752 130 130 11
753 130 130 11
754 130 130 11
755 130 130 11
756 130 130 11
757 130 130 11
758 130 130 11
759 129 130 11
760 129 129 11
761 129 129 11
762 129 129 11
763 129 129 11
764 129 129 11
765 129 129 11
766 129 129 11
767 129 129 11
768 129 129 10
769 129 129 10
770 129 129 10
771 128 128 10
772 128 128 10
773 128 128 10
774 128 128 10
775 128 128 10
776 128 128 10
777 128 128 10
778 129 129 11
779 128 128 36
780 129 129 10
781 128 128 10
782 128 128 10
783 128 128 10
784 128 128 10
785 128 128 10
786 128 128 10
787 128 128 10
788 128 128 10
789 128 128 10
790 128 128 10
791 128 128 10
792 128 128 10
793 128 128 10
794 128 128 11
795 128 128 11
796 129 129 10
797 129 129 10
798 129 129 11
799 129 129 10
800 129 129 10
801 129 129 11
802 129 129 11
803 129 129 11
804 129 129 11
805 129 129 11
806 129 129 11
807 129 129 11
808 129 129 11
809 129 129 11
810 129 129 11
811 129 129 11
812 129 129 11
813 129 129 11
814 129 129 11
815 129 129 11
816 129 129 11
817 129 129 11
818 129 129 11
819 129 129 11
820 129 129 11
821 129 129 11
822 129 129 11
823 129 129 11
824 129 129 11
825 129 129 11
826 129 129 11
827 129 129 11
828 129 129 11
829 129 129 11
830 129 129 11
831 129 129 11
832 129 129 11
833 129 129 11
834 129 129 11
835 129 129 11
836 129 129 11
837 129 129 11
838 130 130 12
839 130 130 12
840 130 130 12
841 130 130 12
842 130 130 12
843 130 130 12
844 130 130 12
845 130 130 12
846 130 130 12
847 130 130 12
848 130 130 12
849 131 131 13
850 131 131 12
851 131 131 13
852 131 131 13
853 131 131 13
854 131 131 13
855 131 131 13
856 131 131 13
857 131 131 13
858 131 131 13
859 131 131 13
860 131 131 13
861 132 132 13
862 132 132 14
863 131 132 13
864 132 132 13
865 132 132 14
866 132 132 13
867 132 132 13
868 131 132 13
869 131 132 13
870 131 131 13
871 131 131 13
872 131 131 13
873 131 131 13
874 131 131 13
875 131 131 13
876 131 131 13
877 131 131 13
878 131 132 13
879 131 131 13
880 131 131 12
881 131 131 13
882 130 130 12
883 130 131 12
884 130 130 12
885 130 130 12
886 130 130 12
887 130 130 12
888 130 130 12
889 130 130 12
890 130 130 12
891 130 130 12
892 131 131 13
893 130 130 12
894 130 130 12
895 130 130 12
896 130 130 12
897 131 131 13
898 131 131 13
899 131 131 13
900 131 131 13
901 131 131 13
902 131 131 14
903 131 131 14
904 132 132 14
905 132 132 14
906 132 132 14
907 132 132 14
908 132 132 14
909 132 132 14
910 132 132 14
911 132 132 14
912 133 133 15
913 133 133 15
914 133 133 14
915 133 133 15
916 133 133 15
917 133 133 15
918 133 133 15
919 133 133 15
920 133 133 15
921 133 133 15
922 133 133 15
923 134 134 16
924 133 134 16
925 133 133 15
926 133 133 15
927 133 133 15
928 133 134 15
929 133 133 15
930 133 133 15
931 136 136 19
932 133 133 15
933 133 133 15
934 133 133 15
935 133 133 15
936 133 133 15
937 133 133 15
938 133 133 15
939 133 133 15
940 132 133 15
941 132 133 15
942 132 132 15
943 132 132 15
944 132 132 15
945 132 132 15
946 132 132 15
947 132 132 15
948 132 132 15
949 132 132 15
950 132 132 16
951 133 133 16
952 132 132 16
953 132 132 15
954 132 132 16
955 132 132 16
956 132 132 15
957 132 132 15
958 132 132 16
959 132 132 16
960 132 132 16
961 132 132 16
962 131 132 16
963 131 131 15
964 131 131 16
965 131 131 16
966 131 131 15
967 131 131 15
968 130 130 15
969 130 130 15
970 129 129 14
971 129 129 14
972 129 129 13
973 128 128 13
974 128 128 13
975 127 128 13
976 127 127 12
977 127 127 12
978 126 126 12
979 126 126 11
980 125 125 11
981 125 125 11
982 124 124 10
983 124 124 10
984 123 123 10
985 122 122 9
986 122 122 9
987 121 121 9
988 121 121 8
989 120 120 8
990 120 120 8
991 119 119 7
992 119 119 7
993 118 118 7
994 118 118 6
995 117 117 6
996 117 117 6
997 116 116 6
998 116 116 5
999 115 115 5
1000 115 115 5
1001 115 115 5
1002 114 114 5
1003 114 114 4
1004 100 100 0
1005 100 100 0
1006 100 100 0
1007 100 100 0
1008 100 100 0
1009 100 100 0
1010 100 100 0
1011 100 100 0
1012 100 100 0
1013 100 100 0
1014 100 100 0
1015 100 100 0
1016 100 100 0
1017 100 100 0
1018 100 100 0
1019 100 100 0
1020 100 100 0
1021 100 100 0
1022 100 100 0
1023 100 100 0
